,RequestedDateTime,Rig,Material,QtyRequested,ReceivedDateTime,QtyReceived,Vessel,OriginPort,id,Penalty
246,1/18/2021 8:00,BetaRig,LiquidBulk,1100,1/22/2021 19:11,1100,150C,RotterdamPort,8,0
247,1/18/2021 8:00,BetaRig,Fuel,2300,1/26/2021 19:16,2300,150A,RotterdamPort,8,110000
248,1/18/2021 8:00,BetaRig,Casing,12,1/26/2021 20:25,12,150A,RotterdamPort,8,120000
249,1/18/2021 8:00,CharlieRig,DeckCargo,5,1/21/2021 17:44,5,150I,HamburgPort,4,0
250,1/18/2021 8:00,CharlieRig,LiquidBulk,1400,1/21/2021 18:34,1400,150I,HamburgPort,4,0
251,1/18/2021 8:00,CharlieRig,Fuel,2200,1/21/2021 19:02,2200,150I,HamburgPort,4,0
252,1/18/2021 8:00,CharlieRig,Casing,12,1/21/2021 20:08,12,150I,HamburgPort,4,0
253,1/18/2021 8:00,CharlieRig,DryBulk,2700,1/21/2021 22:44,2700,150I,HamburgPort,4,0
254,1/18/2021 8:00,DeltaRig,LiquidBulk,2200,1/26/2021 6:56,2200,150E,HamburgPort,5,220000
255,1/18/2021 8:00,DeltaRig,Pipe,60,1/26/2021 7:40,60,150E,HamburgPort,5,230000
256,1/19/2021 8:00,AlphaRig,LiquidBulk,2200,1/23/2021 3:34,2200,150A,RotterdamPort,7,0
257,1/19/2021 8:00,AlphaRig,Fuel,2000,1/23/2021 4:18,2000,150A,RotterdamPort,7,0
258,1/19/2021 8:00,BetaRig,DryBulk,2900,1/22/2021 3:02,2900,150C,RotterdamPort,8,0
259,1/19/2021 8:00,BetaRig,Pipe,60,1/22/2021 4:11,60,150C,RotterdamPort,8,0
260,1/19/2021 8:00,CharlieRig,DeckCargo,7,1/24/2021 18:21,7,150J,HamburgPort,4,100000
261,1/19/2021 8:00,CharlieRig,LiquidBulk,4800,1/24/2021 19:31,4800,150J,HamburgPort,4,110000
262,1/19/2021 8:00,CharlieRig,Casing,20,1/24/2021 21:07,20,150J,HamburgPort,4,130000
263,1/19/2021 8:00,DeltaRig,LiquidBulk,3100,1/27/2021 10:55,3100,150H,HamburgPort,5,20000
264,1/20/2021 8:00,AlphaRig,DryBulk,3200,1/23/2021 5:18,3200,150A,RotterdamPort,7,0
265,1/20/2021 8:00,AlphaRig,Pipe,5,1/23/2021 6:34,5,150A,RotterdamPort,7,0
266,1/20/2021 8:00,BetaRig,DeckCargo,7,1/26/2021 20:10,7,150B,RotterdamPort,8,120000
267,1/20/2021 8:00,BetaRig,LiquidBulk,1600,1/26/2021 21:20,1600,150B,RotterdamPort,8,130000
268,1/20/2021 8:00,BetaRig,Fuel,2600,1/26/2021 21:52,2600,150B,RotterdamPort,8,130000
269,1/20/2021 8:00,BetaRig,DryBulk,2100,1/26/2021 23:10,2100,150B,RotterdamPort,8,150000
270,1/20/2021 8:00,BetaRig,Pipe,5,1/27/2021 0:01,5,150B,RotterdamPort,8,160000
271,1/20/2021 8:00,CharlieRig,DeckCargo,7,1/25/2021 1:27,7,150J,HamburgPort,4,0
272,1/20/2021 8:00,CharlieRig,Pipe,50,1/25/2021 2:37,50,150J,HamburgPort,4,0
273,1/20/2021 8:00,DeltaRig,DeckCargo,5,1/25/2021 1:23,5,150F,HamburgPort,5,0
274,1/20/2021 8:00,DeltaRig,DryBulk,2200,1/25/2021 2:13,2200,150F,HamburgPort,5,0
275,1/21/2021 8:00,AlphaRig,LiquidBulk,1200,1/23/2021 7:49,1200,150A,RotterdamPort,7,0
276,1/21/2021 8:00,AlphaRig,Pipe,18,1/26/2021 13:39,18,150D,RotterdamPort,7,50000
277,1/21/2021 8:00,BetaRig,DeckCargo,5,1/27/2021 1:16,5,150B,RotterdamPort,8,170000
278,1/21/2021 8:00,BetaRig,LiquidBulk,3300,1/27/2021 3:47,3300,150A,RotterdamPort,8,190000
279,1/21/2021 8:00,BetaRig,Fuel,2100,1/27/2021 2:06,2100,150B,RotterdamPort,8,180000
280,1/21/2021 8:00,BetaRig,Casing,9,1/28/2021 5:46,9,150C,RotterdamPort,8,210000
281,1/21/2021 8:00,BetaRig,DryBulk,2600,1/27/2021 3:09,2600,150B,RotterdamPort,8,190000
282,1/21/2021 8:00,CharlieRig,DeckCargo,5,1/25/2021 15:57,5,150J,HamburgPort,4,0
283,1/21/2021 8:00,CharlieRig,LiquidBulk,1200,1/26/2021 4:22,1200,150G,HamburgPort,4,0
284,1/21/2021 8:00,CharlieRig,DryBulk,2000,1/26/2021 12:50,2000,150G,HamburgPort,4,40000
285,1/21/2021 8:00,CharlieRig,Pipe,12,1/26/2021 13:38,12,150G,HamburgPort,4,50000
286,1/21/2021 8:00,DeltaRig,LiquidBulk,2700,1/27/2021 11:57,2700,150H,HamburgPort,5,30000
287,1/21/2021 8:00,DeltaRig,Casing,9,1/25/2021 13:01,9,150F,HamburgPort,5,0
288,1/22/2021 8:00,AlphaRig,LiquidBulk,1500,1/26/2021 18:09,1500,150D,RotterdamPort,7,0
289,1/22/2021 8:00,BetaRig,LiquidBulk,2800,1/27/2021 4:11,2800,150B,RotterdamPort,8,0
290,1/22/2021 8:00,BetaRig,Fuel,1800,1/27/2021 5:07,1800,150B,RotterdamPort,8,0
291,1/22/2021 8:00,BetaRig,Casing,12,1/27/2021 6:01,12,150B,RotterdamPort,8,0
292,1/22/2021 8:00,BetaRig,DryBulk,2300,1/27/2021 7:01,2300,150A,RotterdamPort,8,0
293,1/22/2021 8:00,CharlieRig,DeckCargo,5,1/25/2021 15:07,5,150J,HamburgPort,4,0
294,1/22/2021 8:00,CharlieRig,LiquidBulk,2000,1/26/2021 16:38,2000,150G,HamburgPort,4,0
295,1/22/2021 8:00,CharlieRig,DryBulk,2900,1/26/2021 17:18,2900,150G,HamburgPort,4,0
296,1/22/2021 8:00,CharlieRig,Pipe,18,1/27/2021 9:34,18,150I,HamburgPort,4,10000
297,1/22/2021 8:00,DeltaRig,DeckCargo,7,1/27/2021 12:51,7,150H,HamburgPort,5,40000
298,1/22/2021 8:00,DeltaRig,Fuel,2500,1/27/2021 14:01,2500,150H,HamburgPort,5,60000
299,1/22/2021 8:00,DeltaRig,DryBulk,2100,1/27/2021 15:16,2100,150H,HamburgPort,5,70000
300,1/22/2021 8:00,DeltaRig,Pipe,18,1/26/2021 22:40,18,150E,HamburgPort,5,0
301,1/23/2021 8:00,AlphaRig,DeckCargo,25,1/26/2021 18:39,25,150D,RotterdamPort,7,0
302,1/23/2021 8:00,BetaRig,DeckCargo,25,1/28/2021 7:43,25,150C,RotterdamPort,8,0
303,1/23/2021 8:00,BetaRig,LiquidBulk,1800,1/27/2021 8:37,1800,150B,RotterdamPort,8,0
304,1/23/2021 8:00,BetaRig,DryBulk,3100,1/28/2021 11:53,3100,150C,RotterdamPort,8,30000
305,1/23/2021 8:00,BetaRig,Pipe,12,1/28/2021 13:08,12,150C,RotterdamPort,8,50000
306,1/23/2021 8:00,CharlieRig,LiquidBulk,2600,1/26/2021 4:46,2600,150G,HamburgPort,4,0
307,1/23/2021 8:00,CharlieRig,Casing,9,1/26/2021 5:38,9,150G,HamburgPort,4,0
308,1/23/2021 8:00,CharlieRig,DryBulk,1900,1/26/2021 7:35,1900,150G,HamburgPort,4,0
309,1/23/2021 8:00,CharlieRig,Pipe,18,1/26/2021 8:20,18,150G,HamburgPort,4,0
310,1/23/2021 8:00,DeltaRig,DeckCargo,7,1/27/2021 16:07,7,150H,HamburgPort,5,0
311,1/23/2021 8:00,DeltaRig,Fuel,2500,1/27/2021 17:17,2500,150H,HamburgPort,5,0
312,1/23/2021 8:00,DeltaRig,DryBulk,2100,2/1/2021 3:17,2100,150J,HamburgPort,5,190000
313,1/23/2021 8:00,DeltaRig,Pipe,5,2/1/2021 4:07,5,150J,HamburgPort,5,200000
314,1/24/2021 8:00,AlphaRig,DeckCargo,7,1/26/2021 22:49,7,150D,RotterdamPort,7,0
315,1/24/2021 8:00,AlphaRig,LiquidBulk,2400,1/26/2021 23:59,2400,150D,RotterdamPort,7,0
316,1/24/2021 8:00,AlphaRig,Pipe,12,1/27/2021 0:47,12,150D,RotterdamPort,7,0
317,1/24/2021 8:00,BetaRig,DeckCargo,7,1/26/2021 23:01,7,150A,RotterdamPort,8,0
318,1/24/2021 8:00,BetaRig,Fuel,7200,1/27/2021 0:11,7200,150A,RotterdamPort,8,0
319,1/24/2021 8:00,BetaRig,DryBulk,2200,1/27/2021 4:53,2200,150A,RotterdamPort,8,0
320,1/24/2021 8:00,BetaRig,Pipe,5,1/27/2021 5:46,5,150A,RotterdamPort,8,0
321,1/24/2021 8:00,CharlieRig,DeckCargo,1,1/27/2021 14:04,1,150I,HamburgPort,4,0
322,1/24/2021 8:00,CharlieRig,LiquidBulk,1400,1/27/2021 14:14,1400,150I,HamburgPort,4,0
323,1/24/2021 8:00,CharlieRig,Fuel,6400,1/27/2021 14:42,6400,150I,HamburgPort,4,0
324,1/24/2021 8:00,CharlieRig,Casing,20,1/27/2021 17:54,20,150I,HamburgPort,4,0
325,1/24/2021 8:00,CharlieRig,DryBulk,2500,1/27/2021 22:14,2500,150I,HamburgPort,4,0
326,1/24/2021 8:00,DeltaRig,LiquidBulk,1100,2/1/2021 5:22,1100,150J,HamburgPort,5,210000
327,1/24/2021 8:00,DeltaRig,Fuel,9100,2/1/2021 5:44,9100,150J,HamburgPort,5,210000
328,1/24/2021 8:00,DeltaRig,Pipe,18,2/1/2021 10:17,18,150J,HamburgPort,5,20000
329,1/25/2021 8:00,AlphaRig,Fuel,7800,1/29/2021 21:12,7800,150D,RotterdamPort,7,0
330,1/25/2021 8:00,AlphaRig,Casing,20,1/27/2021 3:47,20,150D,RotterdamPort,7,0
331,1/25/2021 8:00,AlphaRig,Pipe,18,1/30/2021 5:54,18,150D,RotterdamPort,7,0
332,1/25/2021 8:00,BetaRig,LiquidBulk,2800,1/28/2021 16:08,2800,150C,RotterdamPort,8,0
333,1/25/2021 8:00,BetaRig,Fuel,2100,1/28/2021 17:04,2100,150C,RotterdamPort,8,0
334,1/25/2021 8:00,BetaRig,Pipe,18,1/28/2021 18:07,18,150C,RotterdamPort,8,0
335,1/25/2021 8:00,CharlieRig,LiquidBulk,1800,1/27/2021 23:14,1800,150I,HamburgPort,4,0
336,1/25/2021 8:00,CharlieRig,Casing,9,2/1/2021 2:20,9,150G,HamburgPort,4,180000
337,1/25/2021 8:00,CharlieRig,DryBulk,1700,2/1/2021 4:17,1700,150G,HamburgPort,4,200000
338,1/25/2021 8:00,CharlieRig,Pipe,50,2/1/2021 4:58,50,150G,HamburgPort,4,200000
339,1/25/2021 8:00,DeltaRig,LiquidBulk,1300,2/2/2021 17:39,1300,150F,HamburgPort,5,90000
340,1/25/2021 8:00,DeltaRig,Fuel,6500,2/2/2021 22:23,6500,150F,HamburgPort,5,140000
341,1/25/2021 8:00,DeltaRig,Pipe,18,2/3/2021 1:38,18,150F,HamburgPort,5,170000
342,1/26/2021 8:00,AlphaRig,LiquidBulk,3200,1/31/2021 14:51,3200,150A,RotterdamPort,7,60000
343,1/26/2021 8:00,AlphaRig,Pipe,12,1/31/2021 15:55,12,150A,RotterdamPort,7,70000
344,1/26/2021 8:00,BetaRig,DeckCargo,5,1/28/2021 22:37,5,150C,RotterdamPort,8,0
345,1/26/2021 8:00,BetaRig,LiquidBulk,2500,1/28/2021 23:27,2500,150C,RotterdamPort,8,0
346,1/26/2021 8:00,BetaRig,Pipe,40,2/1/2021 5:01,40,150B,RotterdamPort,8,210000
347,1/26/2021 8:00,CharlieRig,DeckCargo,7,2/1/2021 17:28,7,150G,HamburgPort,4,90000
348,1/26/2021 8:00,CharlieRig,LiquidBulk,2500,2/1/2021 23:51,2500,150I,HamburgPort,4,150000
349,1/26/2021 8:00,CharlieRig,Fuel,3000,2/2/2021 0:41,3000,150I,HamburgPort,4,160000
350,1/26/2021 8:00,CharlieRig,DryBulk,3000,2/2/2021 15:10,3000,150E,HamburgPort,4,70000
351,1/26/2021 8:00,DeltaRig,Casing,20,2/3/2021 6:08,20,150F,HamburgPort,5,220000
352,1/26/2021 8:00,DeltaRig,Pipe,40,2/5/2021 5:02,40,150H,HamburgPort,5,210000
353,1/27/2021 8:00,AlphaRig,DeckCargo,7,1/30/2021 10:24,7,150D,RotterdamPort,7,0
354,1/27/2021 8:00,AlphaRig,Casing,20,2/2/2021 15:07,20,150C,RotterdamPort,7,70000
355,1/27/2021 8:00,AlphaRig,Pipe,40,2/2/2021 19:27,40,150C,RotterdamPort,7,110000
356,1/27/2021 8:00,BetaRig,DeckCargo,32,2/1/2021 22:19,32,150B,RotterdamPort,8,140000
357,1/27/2021 8:00,BetaRig,LiquidBulk,1700,2/2/2021 3:39,1700,150B,RotterdamPort,8,190000
358,1/27/2021 8:00,BetaRig,Fuel,2500,2/3/2021 3:19,2500,150D,RotterdamPort,8,190000
359,1/27/2021 8:00,BetaRig,Pipe,5,2/3/2021 4:34,5,150D,RotterdamPort,8,200000
360,1/27/2021 8:00,CharlieRig,DeckCargo,7,2/1/2021 23:47,7,150G,HamburgPort,4,150000
361,1/27/2021 8:00,CharlieRig,Pipe,5,2/2/2021 0:57,5,150G,HamburgPort,4,160000
362,1/27/2021 8:00,DeltaRig,DeckCargo,7,2/1/2021 18:11,7,150J,HamburgPort,5,100000
363,1/27/2021 8:00,DeltaRig,Fuel,2100,2/8/2021 15:30,2100,150G,HamburgPort,5,70000
364,1/28/2021 8:00,AlphaRig,LiquidBulk,4100,1/30/2021 1:06,4100,150D,RotterdamPort,7,0
365,1/28/2021 8:00,AlphaRig,Casing,12,1/30/2021 2:28,12,150D,RotterdamPort,7,0
366,1/28/2021 8:00,AlphaRig,DryBulk,2100,1/30/2021 5:04,2100,150D,RotterdamPort,7,0
367,1/28/2021 8:00,BetaRig,LiquidBulk,1700,2/3/2021 8:33,1700,150D,RotterdamPort,8,0
368,1/28/2021 8:00,BetaRig,Fuel,2800,2/3/2021 9:07,2800,150D,RotterdamPort,8,10000
369,1/28/2021 8:00,BetaRig,Casing,20,2/3/2021 10:31,20,150D,RotterdamPort,8,20000
370,1/28/2021 8:00,BetaRig,DryBulk,2700,2/3/2021 14:51,2700,150D,RotterdamPort,8,60000
371,1/28/2021 8:00,BetaRig,Pipe,12,2/4/2021 19:03,12,150A,RotterdamPort,8,110000
372,1/28/2021 8:00,CharlieRig,DeckCargo,7,2/2/2021 2:12,7,150G,HamburgPort,4,0
373,1/28/2021 8:00,CharlieRig,LiquidBulk,1700,2/2/2021 15:03,1700,150I,HamburgPort,4,70000
374,1/28/2021 8:00,CharlieRig,Casing,9,2/2/2021 16:22,9,150E,HamburgPort,4,80000
375,1/28/2021 8:00,CharlieRig,DryBulk,2400,2/2/2021 18:19,2400,150E,HamburgPort,4,100000
376,1/28/2021 8:00,CharlieRig,Pipe,18,2/2/2021 19:16,18,150E,HamburgPort,4,110000
377,1/28/2021 8:00,DeltaRig,Fuel,2900,2/1/2021 14:47,2900,150J,HamburgPort,5,0
378,1/28/2021 8:00,DeltaRig,Casing,9,2/1/2021 16:14,9,150J,HamburgPort,5,0
379,1/28/2021 8:00,DeltaRig,Pipe,5,2/3/2021 10:28,5,150F,HamburgPort,5,20000
380,1/29/2021 8:00,AlphaRig,Fuel,7200,1/31/2021 18:55,7200,150A,RotterdamPort,7,0
381,1/29/2021 8:00,AlphaRig,Casing,20,1/31/2021 22:31,20,150A,RotterdamPort,7,0
382,1/29/2021 8:00,BetaRig,DeckCargo,7,2/1/2021 15:01,7,150B,RotterdamPort,8,0
383,1/29/2021 8:00,BetaRig,LiquidBulk,2400,2/1/2021 16:11,2400,150B,RotterdamPort,8,0
384,1/29/2021 8:00,BetaRig,Casing,20,2/1/2021 16:59,20,150B,RotterdamPort,8,0
385,1/29/2021 8:00,BetaRig,DryBulk,2500,2/1/2021 21:19,2500,150B,RotterdamPort,8,0
386,1/29/2021 8:00,CharlieRig,DeckCargo,5,2/1/2021 18:37,5,150G,HamburgPort,4,0
387,1/29/2021 8:00,CharlieRig,Fuel,9200,2/2/2021 23:46,9200,150E,HamburgPort,4,0
388,1/29/2021 8:00,CharlieRig,Casing,20,2/1/2021 19:27,20,150G,HamburgPort,4,0
389,1/29/2021 8:00,DeltaRig,DeckCargo,5,2/2/2021 18:05,5,150F,HamburgPort,5,0
390,1/29/2021 8:00,DeltaRig,LiquidBulk,1400,2/2/2021 18:55,1400,150F,HamburgPort,5,0
391,1/29/2021 8:00,DeltaRig,Pipe,12,2/2/2021 19:23,12,150F,HamburgPort,5,0
392,1/30/2021 8:00,AlphaRig,LiquidBulk,2200,2/1/2021 2:51,2200,150A,RotterdamPort,7,0
393,1/30/2021 8:00,AlphaRig,Fuel,2500,2/3/2021 5:27,2500,150C,RotterdamPort,7,0
394,1/30/2021 8:00,BetaRig,LiquidBulk,4500,2/4/2021 22:03,4500,150A,RotterdamPort,8,140000
395,1/30/2021 8:00,BetaRig,Casing,12,2/4/2021 23:33,12,150A,RotterdamPort,8,150000
396,1/30/2021 8:00,BetaRig,DryBulk,2400,2/5/2021 2:09,2400,150A,RotterdamPort,8,180000
397,1/30/2021 8:00,BetaRig,Pipe,18,2/5/2021 3:07,18,150A,RotterdamPort,8,190000
398,1/30/2021 8:00,CharlieRig,DeckCargo,25,2/2/2021 2:11,25,150I,HamburgPort,4,0
399,1/30/2021 8:00,CharlieRig,LiquidBulk,3600,2/2/2021 6:21,3600,150I,HamburgPort,4,0
400,1/30/2021 8:00,CharlieRig,Fuel,1900,2/2/2021 7:33,1900,150I,HamburgPort,4,0
401,1/30/2021 8:00,CharlieRig,Casing,20,2/2/2021 8:30,20,150I,HamburgPort,4,0
402,1/30/2021 8:00,CharlieRig,DryBulk,2400,2/2/2021 12:50,2400,150I,HamburgPort,4,0
403,1/30/2021 8:00,CharlieRig,Pipe,5,2/2/2021 13:48,5,150I,HamburgPort,4,0
404,1/30/2021 8:00,DeltaRig,DeckCargo,7,2/6/2021 0:14,7,150H,HamburgPort,5,160000
405,1/30/2021 8:00,DeltaRig,Casing,20,2/8/2021 16:33,20,150G,HamburgPort,5,80000
406,1/30/2021 8:00,DeltaRig,DryBulk,2600,2/8/2021 20:53,2600,150G,HamburgPort,5,120000
407,1/30/2021 8:00,DeltaRig,Pipe,12,2/8/2021 21:55,12,150G,HamburgPort,5,130000
408,1/30/2021 16:00,AlphaRig,DeckCargo,7,2/1/2021 3:35,7,150A,RotterdamPort,7,0
409,1/30/2021 16:00,BetaRig,DeckCargo,25,2/3/2021 15:56,25,150D,RotterdamPort,8,0
410,1/30/2021 16:00,BetaRig,LiquidBulk,3400,2/6/2021 14:39,3400,150B,RotterdamPort,8,220000
411,1/30/2021 16:00,BetaRig,Fuel,1900,2/6/2021 15:47,1900,150B,RotterdamPort,8,230000
412,1/30/2021 16:00,BetaRig,DryBulk,2700,2/6/2021 16:44,2700,150B,RotterdamPort,8,0
413,1/30/2021 16:00,BetaRig,Pipe,18,2/6/2021 17:49,18,150B,RotterdamPort,8,10000
414,1/30/2021 16:00,CharlieRig,LiquidBulk,2400,2/7/2021 12:37,2400,150I,HamburgPort,4,200000
415,1/30/2021 16:00,DeltaRig,DeckCargo,7,2/6/2021 1:24,7,150H,HamburgPort,5,90000
416,1/30/2021 16:00,DeltaRig,Fuel,2000,2/9/2021 0:55,2000,150G,HamburgPort,5,80000
417,1/30/2021 16:00,DeltaRig,DryBulk,2300,2/9/2021 4:52,2300,150G,HamburgPort,5,120000
418,1/30/2021 16:00,DeltaRig,Pipe,18,2/9/2021 23:00,18,150E,HamburgPort,5,70000
419,1/31/2021 16:00,AlphaRig,DeckCargo,7,2/3/2021 6:42,7,150C,RotterdamPort,7,0
420,1/31/2021 16:00,AlphaRig,DryBulk,3100,2/3/2021 7:52,3100,150C,RotterdamPort,7,0
421,1/31/2021 16:00,AlphaRig,Pipe,40,2/6/2021 4:11,40,150C,RotterdamPort,7,120000
422,1/31/2021 16:00,BetaRig,LiquidBulk,1800,2/3/2021 5:49,1800,150D,RotterdamPort,8,0
423,1/31/2021 16:00,BetaRig,DryBulk,2200,2/3/2021 6:25,2200,150D,RotterdamPort,8,0
424,1/31/2021 16:00,BetaRig,Pipe,5,2/3/2021 7:18,5,150D,RotterdamPort,8,0
425,1/31/2021 16:00,CharlieRig,DeckCargo,1,2/7/2021 13:25,1,150I,HamburgPort,4,210000
426,1/31/2021 16:00,CharlieRig,LiquidBulk,1200,2/7/2021 13:35,1200,150I,HamburgPort,4,210000
427,1/31/2021 16:00,CharlieRig,Fuel,1900,2/7/2021 13:59,1900,150I,HamburgPort,4,210000
428,1/31/2021 16:00,CharlieRig,Casing,20,2/7/2021 14:56,20,150I,HamburgPort,4,220000
429,1/31/2021 16:00,CharlieRig,Pipe,5,2/7/2021 19:16,5,150I,HamburgPort,4,30000
430,1/31/2021 16:00,DeltaRig,LiquidBulk,1500,2/5/2021 15:02,1500,150H,HamburgPort,5,0
431,1/31/2021 16:00,DeltaRig,Fuel,8400,2/5/2021 15:32,8400,150H,HamburgPort,5,0
432,1/31/2021 16:00,DeltaRig,Casing,20,2/10/2021 3:30,20,150E,HamburgPort,5,110000
433,1/31/2021 16:00,DeltaRig,Pipe,18,2/5/2021 19:44,18,150H,HamburgPort,5,30000
434,2/1/2021 16:00,AlphaRig,LiquidBulk,1200,2/3/2021 9:07,1200,150C,RotterdamPort,7,0
435,2/1/2021 16:00,AlphaRig,Casing,20,2/6/2021 17:08,20,150C,RotterdamPort,7,10000
436,2/1/2021 16:00,AlphaRig,DryBulk,2000,2/3/2021 9:31,2000,150C,RotterdamPort,7,0
437,2/1/2021 16:00,BetaRig,DeckCargo,7,2/5/2021 10:36,7,150A,RotterdamPort,8,0
438,2/1/2021 16:00,BetaRig,DryBulk,3400,2/6/2021 22:19,3400,150B,RotterdamPort,8,60000
439,2/1/2021 16:00,BetaRig,Pipe,12,2/6/2021 23:40,12,150B,RotterdamPort,8,70000
440,2/1/2021 16:00,CharlieRig,DeckCargo,1,2/7/2021 20:31,1,150I,HamburgPort,4,40000
441,2/1/2021 16:00,CharlieRig,LiquidBulk,3300,2/7/2021 20:41,3300,150I,HamburgPort,4,40000
442,2/1/2021 16:00,CharlieRig,Fuel,1800,2/7/2021 21:47,1800,150I,HamburgPort,4,50000
443,2/1/2021 16:00,CharlieRig,Casing,9,2/7/2021 22:41,9,150I,HamburgPort,4,60000
444,2/1/2021 16:00,CharlieRig,DryBulk,3000,2/8/2021 0:38,3000,150I,HamburgPort,4,80000
445,2/1/2021 16:00,DeltaRig,LiquidBulk,1800,2/10/2021 4:31,1800,150J,HamburgPort,5,120000
446,2/1/2021 16:00,DeltaRig,Casing,9,2/10/2021 5:07,9,150J,HamburgPort,5,130000
447,2/1/2021 16:00,DeltaRig,DryBulk,2200,2/10/2021 14:10,2200,150J,HamburgPort,5,220000
448,2/2/2021 16:00,AlphaRig,DeckCargo,5,2/6/2021 21:28,5,150C,RotterdamPort,7,0
449,2/2/2021 16:00,AlphaRig,LiquidBulk,2100,2/6/2021 22:18,2100,150C,RotterdamPort,7,0
450,2/2/2021 16:00,AlphaRig,DryBulk,2600,2/7/2021 12:43,2600,150D,RotterdamPort,7,0
451,2/2/2021 16:00,BetaRig,DeckCargo,7,2/5/2021 7:37,7,150A,RotterdamPort,8,0
452,2/2/2021 16:00,BetaRig,LiquidBulk,2000,2/5/2021 8:47,2000,150A,RotterdamPort,8,0
453,2/2/2021 16:00,BetaRig,Fuel,2300,2/5/2021 9:27,2300,150A,RotterdamPort,8,0
454,2/2/2021 16:00,BetaRig,Casing,12,2/10/2021 4:40,12,150A,RotterdamPort,8,120000
455,2/2/2021 16:00,BetaRig,DryBulk,2300,2/10/2021 7:16,2300,150A,RotterdamPort,8,150000
456,2/2/2021 16:00,BetaRig,Pipe,18,2/10/2021 8:11,18,150A,RotterdamPort,8,160000
457,2/2/2021 16:00,CharlieRig,LiquidBulk,2300,2/10/2021 5:08,2300,150F,HamburgPort,4,130000
458,2/2/2021 16:00,CharlieRig,Pipe,50,2/10/2021 5:54,50,150F,HamburgPort,4,130000
459,2/2/2021 16:00,DeltaRig,DeckCargo,32,2/10/2021 15:03,32,150J,HamburgPort,5,230000
460,2/2/2021 16:00,DeltaRig,LiquidBulk,3500,2/10/2021 20:23,3500,150J,HamburgPort,5,40000
461,2/2/2021 16:00,DeltaRig,Fuel,1900,2/10/2021 17:21,1900,150E,HamburgPort,5,10000
462,2/2/2021 16:00,DeltaRig,Pipe,18,2/10/2021 21:33,18,150J,HamburgPort,5,50000
463,2/3/2021 16:00,AlphaRig,LiquidBulk,2300,2/6/2021 23:00,2300,150C,RotterdamPort,7,0
464,2/3/2021 16:00,AlphaRig,Casing,9,2/7/2021 13:45,9,150D,RotterdamPort,7,0
465,2/3/2021 16:00,AlphaRig,DryBulk,2900,2/7/2021 15:42,2900,150D,RotterdamPort,7,0
466,2/3/2021 16:00,AlphaRig,Pipe,50,2/7/2021 16:52,50,150D,RotterdamPort,7,0
467,2/3/2021 16:00,BetaRig,DeckCargo,32,2/10/2021 16:44,32,150A,RotterdamPort,8,0
468,2/3/2021 16:00,BetaRig,Fuel,6400,2/10/2021 10:56,6400,150C,RotterdamPort,8,180000
469,2/3/2021 16:00,BetaRig,Casing,9,2/10/2021 14:08,9,150C,RotterdamPort,8,220000
470,2/3/2021 16:00,BetaRig,DryBulk,2400,2/10/2021 16:05,2400,150C,RotterdamPort,8,0
471,2/3/2021 16:00,BetaRig,Pipe,12,2/10/2021 17:03,12,150C,RotterdamPort,8,10000
472,2/3/2021 16:00,CharlieRig,LiquidBulk,1700,2/10/2021 21:30,1700,150F,HamburgPort,4,50000
473,2/3/2021 16:00,CharlieRig,Casing,9,2/10/2021 22:04,9,150F,HamburgPort,4,60000
474,2/3/2021 16:00,CharlieRig,DryBulk,2400,2/12/2021 17:39,2400,150H,HamburgPort,4,10000
475,2/3/2021 16:00,CharlieRig,Pipe,18,2/12/2021 18:37,18,150H,HamburgPort,4,20000
476,2/3/2021 16:00,DeltaRig,DeckCargo,7,2/9/2021 5:47,7,150G,HamburgPort,5,130000
477,2/3/2021 16:00,DeltaRig,LiquidBulk,2500,2/14/2021 14:07,2500,150I,HamburgPort,5,220000
478,2/3/2021 16:00,DeltaRig,Fuel,2600,2/14/2021 14:57,2600,150I,HamburgPort,5,220000
479,2/3/2021 16:00,DeltaRig,Casing,20,2/14/2021 16:15,20,150I,HamburgPort,5,0
480,2/3/2021 16:00,DeltaRig,DryBulk,1900,2/14/2021 20:35,1900,150I,HamburgPort,5,40000
481,2/4/2021 16:00,AlphaRig,Fuel,2000,2/6/2021 14:11,2000,150C,RotterdamPort,7,0
482,2/4/2021 16:00,AlphaRig,Casing,9,2/6/2021 15:11,9,150C,RotterdamPort,7,0
483,2/4/2021 16:00,BetaRig,DeckCargo,5,2/7/2021 2:40,5,150B,RotterdamPort,8,0
484,2/4/2021 16:00,BetaRig,LiquidBulk,1100,2/7/2021 3:30,1100,150B,RotterdamPort,8,0
485,2/4/2021 16:00,BetaRig,DryBulk,2900,2/7/2021 3:52,2900,150B,RotterdamPort,8,0
486,2/4/2021 16:00,CharlieRig,DeckCargo,7,2/8/2021 1:50,7,150I,HamburgPort,4,0
487,2/4/2021 16:00,CharlieRig,LiquidBulk,3400,2/12/2021 23:07,3400,150H,HamburgPort,4,70000
488,2/4/2021 16:00,CharlieRig,Pipe,18,2/13/2021 0:15,18,150H,HamburgPort,4,80000
489,2/4/2021 16:00,DeltaRig,Casing,9,2/9/2021 1:55,9,150G,HamburgPort,5,0
490,2/4/2021 16:00,DeltaRig,DryBulk,2500,2/9/2021 3:52,2500,150G,HamburgPort,5,0
